"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_language","Input.original_text","Input.translated_language","Input.translated_text","Answer.type.acceptable","Answer.type.not_acceptable","Answer.type.perfect","Approve","Reject"
"3HY86PZXQF9CBWF0YLFA4UP9G2Q1EG","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","3E13VNJ1N5MRDLEFK7A3ETIROVJ1IC","A38HBBKRVAJTSL","Approved","Wed Jan 03 12:35:11 PST 2024","Wed Jan 03 12:37:09 PST 2024","Sat Jan 06 12:37:09 PST 2024","Thu Jan 04 09:53:58 PST 2024","","","118","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to check whether it follows the sequence given in the patterns array.","Chinese","编写一个函数来检查它是否遵循模式数组中给出的顺序。","false","false","true"
"3HY86PZXQF9CBWF0YLFA4UP9G2Q1EG","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","3PJ71Z61RMTY2KLCGD4Q10JO55W911","A2X6LPLN7TIHPZ","Approved","Wed Jan 03 12:35:11 PST 2024","Wed Jan 03 12:39:42 PST 2024","Sat Jan 06 12:39:42 PST 2024","Thu Jan 04 09:53:58 PST 2024","","","271","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a function to check whether it follows the sequence given in the patterns array.","Chinese","编写一个函数来检查它是否遵循模式数组中给出的顺序。","true","false","false"
"3ULIZ0H1WRWCFDM7NKM700JW39R15F","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","34Z02EIMIA4HFA98I057EV1QUKV0TR","A2APSTPZSK0HA6","Approved","Wed Jan 03 12:41:07 PST 2024","Wed Jan 03 12:44:46 PST 2024","Sat Jan 06 12:44:46 PST 2024","Thu Jan 04 09:54:23 PST 2024","","","219","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a python function to find the largest negative number from the given list.","Chinese","编写一个 python 函数从给定列表中查找最大负数。","true","false","false"
"3ULIZ0H1WRWCFDM7NKM700JW39R15F","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","39GAF6DQW9RWZRYFJE9MTI8LWXEV12","A4WQVX35SONQ9","Approved","Wed Jan 03 15:35:54 PST 2024","Wed Jan 03 15:38:47 PST 2024","Sat Jan 06 15:38:47 PST 2024","Thu Jan 04 09:54:23 PST 2024","","","173","100% (29/29)","0% (0/0)","0% (0/0)","English","Write a python function to find the largest negative number from the given list.","Chinese","编写一个 python 函数从给定列表中查找最大负数。","true","false","false"
"3BC9H1KCZB33I2CUVAGP4N7JUR3YWQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","3KB8R4ZV1WYEUSQCWG3PZTIKVUIBGD","A2JT93NK7GU6LD","Approved","Wed Jan 03 12:46:56 PST 2024","Wed Jan 03 12:47:29 PST 2024","Sat Jan 06 12:47:29 PST 2024","Thu Jan 04 09:53:45 PST 2024","","","33","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function to find tuples which have all elements divisible by k from the given list of tuples.","Chinese","编写一个函数，从给定的元组列表中查找所有元素均可被 k 整除的元组。","true","false","false"
"3BC9H1KCZB33I2CUVAGP4N7JUR3YWQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","3TEM0PF1QNOAYLDBWA5S9RJ4RYB0DC","A2UM9PEWDWXFC3","Approved","Wed Jan 03 13:35:57 PST 2024","Wed Jan 03 13:36:48 PST 2024","Sat Jan 06 13:36:48 PST 2024","Thu Jan 04 09:53:45 PST 2024","","","51","100% (28/28)","0% (0/0)","0% (0/0)","English","Write a function to find tuples which have all elements divisible by k from the given list of tuples.","Chinese","编写一个函数，从给定的元组列表中查找所有元素均可被 k 整除的元组。","true","false","false"
"3IQ9O0AYXNQP0LTVWNPBVF6W0ENTIP","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3DY4FPOOAJFKSWXWH8O1Z9QY0VEVR4","A4WQVX35SONQ9","Approved","Wed Jan 03 13:35:56 PST 2024","Wed Jan 03 13:36:27 PST 2024","Sat Jan 06 13:36:27 PST 2024","Thu Jan 04 09:53:59 PST 2024","","","31","100% (29/29)","0% (0/0)","0% (0/0)","English","Write a function to trim each tuple by k in the given tuple list.","Chinese","编写一个函数，将给定元组列表中的每个元组修剪 k。","true","false","false"
"3IQ9O0AYXNQP0LTVWNPBVF6W0ENTIP","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3QHK8ZVMI49UGK4D7705CLNSRB3LBS","A3TLX8LHSDBKYM","Approved","Wed Jan 03 15:36:04 PST 2024","Wed Jan 03 16:02:16 PST 2024","Sat Jan 06 16:02:16 PST 2024","Thu Jan 04 09:53:59 PST 2024","","","1572","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to trim each tuple by k in the given tuple list.","Chinese","编写一个函数，将给定元组列表中的每个元组修剪 k。","true","false","false"
"3M4KL7H8LCE8YHMLS3WCS6XWZ4216V","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3ATTHHXXWSFZ3MZ8R0VA92MSTAXXIZ","A2PBILD23V62DY","Approved","Wed Jan 03 12:34:41 PST 2024","Wed Jan 03 12:39:33 PST 2024","Sat Jan 06 12:39:33 PST 2024","Thu Jan 04 09:54:07 PST 2024","","","292","100% (9/9)","0% (0/0)","0% (0/0)","English","Write a function to perform index wise multiplication of tuple elements in the given two tuples.","Chinese","编写一个函数来执行给定两个元组中元组元素的索引乘法。","true","false","false"
"3M4KL7H8LCE8YHMLS3WCS6XWZ4216V","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3HFNH7HEMZ51YYS1FY0FUIDJHUIQG3","A1SGTL6LGLW4DK","Approved","Wed Jan 03 12:34:43 PST 2024","Wed Jan 03 12:52:27 PST 2024","Sat Jan 06 12:52:27 PST 2024","Thu Jan 04 09:54:07 PST 2024","","","1064","100% (3/3)","0% (0/0)","0% (0/0)","English","Write a function to perform index wise multiplication of tuple elements in the given two tuples.","Chinese","编写一个函数来执行给定两个元组中元组元素的索引乘法。","false","false","true"
"3NKW03WTM3YU90L840ZVR14HVIMQWF","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","3HMVI3QIC1JD3LTKOPW60HCFEEGY1E","A1B8QUOSZEH4S1","Approved","Wed Jan 03 12:34:48 PST 2024","Wed Jan 03 12:58:29 PST 2024","Sat Jan 06 12:58:29 PST 2024","Thu Jan 04 09:54:09 PST 2024","","","1421","100% (1/1)","0% (0/0)","0% (0/0)","English","Write a python function to find whether a number is divisible by 11.","Chinese","编写一个Python函数来判断一个数是否能被11整除。","false","false","true"
"3NKW03WTM3YU90L840ZVR14HVIMQWF","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","351SEKWQSI871ZKILFSQ7OQHU16DMU","A23KLQHMZ0M331","Approved","Wed Jan 03 13:35:13 PST 2024","Wed Jan 03 13:36:27 PST 2024","Sat Jan 06 13:36:27 PST 2024","Thu Jan 04 09:54:09 PST 2024","","","74","100% (16/16)","0% (0/0)","0% (0/0)","English","Write a python function to find whether a number is divisible by 11.","Chinese","编写一个Python函数来判断一个数是否能被11整除。","false","false","true"
"3X4Q1O9UCYDCY97RHFZFAGA0NQVO73","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3EWIJTFFV6YFQRRBS5GCF91PRA60EZ","A11OEKPPEVCAQL","Approved","Wed Jan 03 13:36:09 PST 2024","Wed Jan 03 14:09:28 PST 2024","Sat Jan 06 14:09:28 PST 2024","Thu Jan 04 09:54:27 PST 2024","","","1999","100% (24/24)","0% (0/0)","0% (0/0)","English","Write a python function to count the occurence of all elements of list in a tuple.","Chinese","编写一个Python函数来统计列表中所有元素在元组中出现的次数。","false","false","true"
"3X4Q1O9UCYDCY97RHFZFAGA0NQVO73","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3EFE17QCRUWRBA2PR872AI4LEIMSHZ","A3M2PU4QXCLTWW","Approved","Wed Jan 03 14:35:46 PST 2024","Wed Jan 03 14:41:34 PST 2024","Sat Jan 06 14:41:34 PST 2024","Thu Jan 04 09:54:27 PST 2024","","","348","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a python function to count the occurence of all elements of list in a tuple.","Chinese","编写一个Python函数来统计列表中所有元素在元组中出现的次数。","true","false","false"
"33J5JKFMLNPXI2JKUGOTM4TKXPS3QM","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","3IAEQB9FMWB36BEWPHYDGMS8S3KDWL","A4MN3FXXN1F7A","Approved","Wed Jan 03 12:35:11 PST 2024","Wed Jan 03 12:36:46 PST 2024","Sat Jan 06 12:36:46 PST 2024","Thu Jan 04 09:53:31 PST 2024","","","95","100% (3/3)","0% (0/0)","0% (0/0)","English","Write a python function to check whether the length of the word is odd or not.","Chinese","编写一个python函数来检查单词的长度是否为奇数。","false","true","false"
"33J5JKFMLNPXI2JKUGOTM4TKXPS3QM","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:41 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:41 PST 2024","","","39GXDJN2OB5EARI0IZI18SVTA3L8V0","AUVEKZELOPCNA","Approved","Wed Jan 03 13:35:34 PST 2024","Wed Jan 03 13:36:37 PST 2024","Sat Jan 06 13:36:37 PST 2024","Thu Jan 04 09:53:31 PST 2024","","","63","100% (26/26)","0% (0/0)","0% (0/0)","English","Write a python function to check whether the length of the word is odd or not.","Chinese","编写一个python函数来检查单词的长度是否为奇数。","false","false","true"
"356ZPKYPVY8DYTFTJO2UCTZN1U0YPV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3KYQYYSHYDYV125UYV73ZSFMP1KODJ","AL29AVTJTQ3Y","Approved","Wed Jan 03 13:35:02 PST 2024","Wed Jan 03 13:35:33 PST 2024","Sat Jan 06 13:35:33 PST 2024","Thu Jan 04 09:53:34 PST 2024","","","31","100% (30/30)","0% (0/0)","0% (0/0)","English","Write a function to find cubes of individual elements in a list.","Chinese","编写一个函数来查找列表中各个元素的立方体。","false","false","true"
"356ZPKYPVY8DYTFTJO2UCTZN1U0YPV","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3JV9LGBJWB5YDMFL0L8B5DIJ2T0OGT","A2I2Y4O5A0G3CF","Approved","Wed Jan 03 13:35:24 PST 2024","Wed Jan 03 14:29:19 PST 2024","Sat Jan 06 14:29:19 PST 2024","Thu Jan 04 09:53:35 PST 2024","","","3235","100% (21/21)","0% (0/0)","0% (0/0)","English","Write a function to find cubes of individual elements in a list.","Chinese","编写一个函数来查找列表中各个元素的立方体。","true","false","false"
"3U74KRR683CHEM4MT3230N2DMDHTN5","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","3S06PH7KS9VA5AYTST9SNW2EWQC1DB","A1YXSORAWY4508","Approved","Wed Jan 03 12:37:00 PST 2024","Wed Jan 03 12:52:22 PST 2024","Sat Jan 06 12:52:22 PST 2024","Thu Jan 04 09:54:23 PST 2024","","","922","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a function to find the nth tetrahedral number.","Chinese","编写一个函数来查找第 n 个四面体数。","true","false","false"
"3U74KRR683CHEM4MT3230N2DMDHTN5","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","388U7OUMFPS4ZVWGEB0CEG086ZW0RC","A2RT8B4IMTPVSQ","Approved","Wed Jan 03 14:35:25 PST 2024","Wed Jan 03 14:38:25 PST 2024","Sat Jan 06 14:38:25 PST 2024","Thu Jan 04 09:54:23 PST 2024","","","180","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a function to find the nth tetrahedral number.","Chinese","编写一个函数来查找第 n 个四面体数。","false","false","true"
"3WA2XVDZF387IIGX4RRRZQGQOD66EJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3BDCF01OGFLQTSXOHZEPKWLTCKRLYD","AG47YPZS8SZ1F","Approved","Wed Jan 03 13:35:57 PST 2024","Wed Jan 03 14:08:29 PST 2024","Sat Jan 06 14:08:29 PST 2024","Thu Jan 04 09:54:25 PST 2024","","","1952","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function to calculate the sum of perrin numbers.","Chinese","编写一个函数来计算佩兰数的总和。","false","false","true"
"3WA2XVDZF387IIGX4RRRZQGQOD66EJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3O6CYIULEVSPNDPIBCO2QMWWE3EUWB","A11OEKPPEVCAQL","Approved","Wed Jan 03 13:59:15 PST 2024","Wed Jan 03 14:11:41 PST 2024","Sat Jan 06 14:11:41 PST 2024","Thu Jan 04 09:54:25 PST 2024","","","746","100% (24/24)","0% (0/0)","0% (0/0)","English","Write a function to calculate the sum of perrin numbers.","Chinese","编写一个函数来计算佩兰数的总和。","false","false","true"
"3ZZAYRN1JNIZW74YUI2GFC2ICNMTOK","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","36U2A8VAGJQF9MF6WZ2O5W8ENKGYKH","AO70MAT1C1VB2","Approved","Wed Jan 03 13:35:13 PST 2024","Wed Jan 03 13:36:00 PST 2024","Sat Jan 06 13:36:00 PST 2024","Thu Jan 04 09:54:36 PST 2024","","","47","100% (26/26)","0% (0/0)","0% (0/0)","English","Write a function to find the volume of a sphere.","Chinese","编写一个函数来计算球体的体积。","true","false","false"
"3ZZAYRN1JNIZW74YUI2GFC2ICNMTOK","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","3OE22WJIG0FK3GTWZ3PWYXEAQ2XQU3","A2APSTPZSK0HA6","Approved","Wed Jan 03 13:38:23 PST 2024","Wed Jan 03 13:40:35 PST 2024","Sat Jan 06 13:40:35 PST 2024","Thu Jan 04 09:54:36 PST 2024","","","132","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a function to find the volume of a sphere.","Chinese","编写一个函数来计算球体的体积。","true","false","false"
"3BKZLF991GQYY5G8J1HJCYPX6QMYQM","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3VE8AYVF84OPEUWAIKDXQ6S7M9YF8K","A39XW0561NNM5C","Approved","Wed Jan 03 12:38:16 PST 2024","Wed Jan 03 12:44:10 PST 2024","Sat Jan 06 12:44:10 PST 2024","Thu Jan 04 09:53:46 PST 2024","","","354","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to extract specified size of strings from a given list of string values.","Chinese","编写一个函数，从给定的字符串值列表中提取指定大小的字符串。","true","false","false"
"3BKZLF991GQYY5G8J1HJCYPX6QMYQM","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3ZSANO2JCXY7XEBJWIJ27XS8Y33SFV","A2I2Y4O5A0G3CF","Approved","Wed Jan 03 13:35:13 PST 2024","Wed Jan 03 14:29:15 PST 2024","Sat Jan 06 14:29:15 PST 2024","Thu Jan 04 09:53:46 PST 2024","","","3242","100% (21/21)","0% (0/0)","0% (0/0)","English","Write a function to extract specified size of strings from a given list of string values.","Chinese","编写一个函数，从给定的字符串值列表中提取指定大小的字符串。","false","false","true"
"3OQQD2WO9ZXK14V1H8JKD22Y6FB3IJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3QBD8R3Z2JAI16M15K6AWOLGCORO46","A38HBBKRVAJTSL","Approved","Wed Jan 03 12:35:24 PST 2024","Wed Jan 03 12:44:18 PST 2024","Sat Jan 06 12:44:18 PST 2024","Thu Jan 04 09:54:10 PST 2024","","","534","100% (18/18)","0% (0/0)","0% (0/0)","English","Write a function to remove all whitespaces from the given string.","Chinese","编写一个函数来删除给定字符串中的所有空格。","false","false","true"
"3OQQD2WO9ZXK14V1H8JKD22Y6FB3IJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3P59JYT763BOBKCMXN9LXJU5RIDT22","AO70MAT1C1VB2","Approved","Wed Jan 03 13:38:33 PST 2024","Wed Jan 03 13:39:09 PST 2024","Sat Jan 06 13:39:09 PST 2024","Thu Jan 04 09:54:10 PST 2024","","","36","100% (26/26)","0% (0/0)","0% (0/0)","English","Write a function to remove all whitespaces from the given string.","Chinese","编写一个函数来删除给定字符串中的所有空格。","false","false","true"
"3MQKOF1EFJF0KRH3ZETBR2XIC3XWDG","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","3ZQIG0FLQW7P0SEIG2Y7M8YFSATVW7","A1LSDUQDCOWQ9T","Approved","Wed Jan 03 13:35:58 PST 2024","Wed Jan 03 13:36:59 PST 2024","Sat Jan 06 13:36:59 PST 2024","Thu Jan 04 09:54:08 PST 2024","","","61","100% (20/20)","0% (0/0)","0% (0/0)","English","Write a python function to find the character made by adding the ASCII value of all the characters of the given string modulo 26.","Chinese","编写一个 python 函数，查找给定字符串的所有字符的 ASCII 值相加模 26 得到的字符。","false","false","true"
"3MQKOF1EFJF0KRH3ZETBR2XIC3XWDG","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","32ZKVD547XED0GEO11W5GZTBRPDB35","A1QYJI4ZXKVWU","Approved","Wed Jan 03 16:02:43 PST 2024","Wed Jan 03 16:42:34 PST 2024","Sat Jan 06 16:42:34 PST 2024","Thu Jan 04 09:54:08 PST 2024","","","2391","100% (9/9)","0% (0/0)","0% (0/0)","English","Write a python function to find the character made by adding the ASCII value of all the characters of the given string modulo 26.","Chinese","编写一个 python 函数，查找给定字符串的所有字符的 ASCII 值相加模 26 得到的字符。","false","false","true"
"3HUR21WDEBGI72HK5FCB66LQ3T9YXJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","3ND9UOO812TM4N2O2YW1ZZ0D1CRWLP","A1CMXVIAE9B3MU","Approved","Wed Jan 03 13:37:31 PST 2024","Wed Jan 03 14:13:04 PST 2024","Sat Jan 06 14:13:04 PST 2024","Thu Jan 04 09:53:58 PST 2024","","","2133","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a function to find the nth number in the newman conway sequence.","Chinese","编写一个函数来查找纽曼康威序列中的第 n 个数字。","false","false","true"
"3HUR21WDEBGI72HK5FCB66LQ3T9YXJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:42 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:42 PST 2024","","","3PQMUDRV79X2DRADSEV96SZD5XZIIQ","A2WR2I3UJ9FT4Q","Approved","Wed Jan 03 14:36:07 PST 2024","Wed Jan 03 15:03:07 PST 2024","Sat Jan 06 15:03:07 PST 2024","Thu Jan 04 09:53:57 PST 2024","","","1620","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a function to find the nth number in the newman conway sequence.","Chinese","编写一个函数来查找纽曼康威序列中的第 n 个数字。","false","false","true"
"3XJOUITW9BI2HJHE9VUK4HXIRO4QTP","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3IFS6Q0HJ0AR75D9XQPNAU50EVVSIM","A3QX66T5HORYYY","Approved","Wed Jan 03 12:58:54 PST 2024","Wed Jan 03 13:17:07 PST 2024","Sat Jan 06 13:17:07 PST 2024","Thu Jan 04 09:54:28 PST 2024","","","1093","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function that gives loss amount on a sale if the given amount has loss else return 0.","Chinese","编写一个函数，如果给定金额有损失，则给出销售损失金额，否则返回 0。","false","false","true"
"3XJOUITW9BI2HJHE9VUK4HXIRO4QTP","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:34:31 PST 2024","2","BatchId:5172602;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:34:31 PST 2024","","","3TVRFO09G261TN7EC3SN1IEKAERXLD","A2RRRIDXT8IC1Z","Approved","Wed Jan 03 13:35:13 PST 2024","Wed Jan 03 14:29:35 PST 2024","Sat Jan 06 14:29:35 PST 2024","Thu Jan 04 09:54:28 PST 2024","","","3262","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a function that gives loss amount on a sale if the given amount has loss else return 0.","Chinese","编写一个函数，如果给定金额有损失，则给出销售损失金额，否则返回 0。","false","false","true"
