"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_language","Input.original_text","Input.translated_language","Input.translated_text","Answer.type.acceptable","Answer.type.not_acceptable","Answer.type.perfect","Approve","Reject"
"3EPG8DX9M1HFW5598MXX1W1U6PWP56","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","3E337GFOLRZGV1F9Z68YQOIECJWNGE","A1VAY63KMNJS8O","Approved","Wed Jan 03 12:38:07 PST 2024","Wed Jan 03 12:40:28 PST 2024","Sat Jan 06 12:40:28 PST 2024","Thu Jan 04 09:51:56 PST 2024","","","141","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a function to check whether a list contains the given sublist or not.","Japanese","リストに指定されたサブリストが含まれているかどうかを確認する関数を作成します。","false","true","false"
"3EPG8DX9M1HFW5598MXX1W1U6PWP56","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","30X31N5D6LHC1NUBL2XATWHH1NSAS2","A1GKXJ7I13XR1E","Approved","Wed Jan 03 12:57:31 PST 2024","Wed Jan 03 13:07:22 PST 2024","Sat Jan 06 13:07:22 PST 2024","Thu Jan 04 09:51:56 PST 2024","","","591","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function to check whether a list contains the given sublist or not.","Japanese","リストに指定されたサブリストが含まれているかどうかを確認する関数を作成します。","false","false","true"
"3EQPA8A38LNHH8M0KXZTT4MDYPYZJN","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","34YB12FSQGFADJU9N5TYD9TE7TMGM7","A2A57FQ1EH7BL2","Approved","Wed Jan 03 12:35:50 PST 2024","Wed Jan 03 12:40:51 PST 2024","Sat Jan 06 12:40:51 PST 2024","Thu Jan 04 09:51:56 PST 2024","","","301","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to count bidirectional tuple pairs.","Japanese","双方向タプル ペアをカウントする関数を作成します。","true","false","false"
"3EQPA8A38LNHH8M0KXZTT4MDYPYZJN","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","3HVVDCPGTWJEC55TQ8GG6NVA6X7TYI","A36L0Y4GIPC4RT","Approved","Wed Jan 03 12:35:45 PST 2024","Wed Jan 03 13:27:26 PST 2024","Sat Jan 06 13:27:26 PST 2024","Thu Jan 04 09:51:56 PST 2024","","","3101","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a function to count bidirectional tuple pairs.","Japanese","双方向タプル ペアをカウントする関数を作成します。","true","false","false"
"3FO95NVK6TR1EKJZXAEUZ2B1LRSRS2","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","3EWIJTFFV6YFQRRBS5GCF91PRA70E0","A1L3U3RWM8F6N8","Approved","Wed Jan 03 12:36:46 PST 2024","Wed Jan 03 12:41:49 PST 2024","Sat Jan 06 12:41:49 PST 2024","Thu Jan 04 09:51:57 PST 2024","","","303","100% (6/6)","0% (0/0)","0% (0/0)","English","Write a function to find whether all the given tuples have equal length or not.","Japanese","指定されたすべてのタプルの長さが等しいかどうかを確認する関数を作成します。","false","true","false"
"3FO95NVK6TR1EKJZXAEUZ2B1LRSRS2","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","33NF62TLX1TPEXK7AZ1LV9TQAG8JK9","ABAS2TDHHO814","Approved","Wed Jan 03 12:36:10 PST 2024","Wed Jan 03 12:47:41 PST 2024","Sat Jan 06 12:47:41 PST 2024","Thu Jan 04 09:51:57 PST 2024","","","691","100% (7/7)","0% (0/0)","0% (0/0)","English","Write a function to find whether all the given tuples have equal length or not.","Japanese","指定されたすべてのタプルの長さが等しいかどうかを確認する関数を作成します。","true","false","false"
"3UQVX1UPG98K9RI29IG9OOXAE7U20C","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","3TOK3KHVJB9FKT4K7I4HZ05Q3QI7OA","A3H053LJO46MIX","Approved","Wed Jan 03 12:35:48 PST 2024","Wed Jan 03 12:37:12 PST 2024","Sat Jan 06 12:37:12 PST 2024","Thu Jan 04 09:52:28 PST 2024","","","84","100% (22/22)","0% (0/0)","0% (0/0)","English","Write a function to join a list of multiple integers into a single integer.","Japanese","複数の整数のリストを 1 つの整数に結合する関数を作成します。","true","false","false"
"3UQVX1UPG98K9RI29IG9OOXAE7U20C","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","3QBD8R3Z2JAI16M15K6AWOLGCOS4ON","A1K8GB1TL6FQUM","Approved","Wed Jan 03 12:35:45 PST 2024","Wed Jan 03 12:41:48 PST 2024","Sat Jan 06 12:41:48 PST 2024","Thu Jan 04 09:52:28 PST 2024","","","363","100% (16/16)","0% (0/0)","0% (0/0)","English","Write a function to join a list of multiple integers into a single integer.","Japanese","複数の整数のリストを 1 つの整数に結合する関数を作成します。","false","false","true"
"368IUKXGBMZBF95ND572T2FU2K7P6M","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","3A1PQ49WVZ8RHQ3VEPSIEHHCOI4H1Z","AO70MAT1C1VB2","Approved","Wed Jan 03 12:36:05 PST 2024","Wed Jan 03 12:36:56 PST 2024","Sat Jan 06 12:36:56 PST 2024","Thu Jan 04 09:51:33 PST 2024","","","51","100% (26/26)","0% (0/0)","0% (0/0)","English","Write a function to sort a list of elements.","Japanese","要素のリストを並べ替える関数を作成します。","false","false","true"
"368IUKXGBMZBF95ND572T2FU2K7P6M","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","32SVAV9L3X08H69WVNW9LO9597SA39","A1E44L7S43PH90","Approved","Wed Jan 03 12:36:03 PST 2024","Wed Jan 03 13:23:17 PST 2024","Sat Jan 06 13:23:17 PST 2024","Thu Jan 04 09:51:33 PST 2024","","","2834","100% (8/8)","0% (0/0)","0% (0/0)","English","Write a function to sort a list of elements.","Japanese","要素のリストを並べ替える関数を作成します。","true","false","false"
"3RHLQY6EEAVOBPYJP8NSWAERSAZ4D3","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","3HHRAGRYXQWJYCSDMF21DWWWYG69OO","A21PJN4RMORD68","Approved","Wed Jan 03 12:35:45 PST 2024","Wed Jan 03 12:36:19 PST 2024","Sat Jan 06 12:36:19 PST 2024","Thu Jan 04 09:52:17 PST 2024","","","34","100% (3/3)","0% (0/0)","0% (0/0)","English","Write a function to find the first adverb and their positions in a given sentence.","Japanese","与えられた文内の最初の副詞とその位置を検索する関数を作成します。","true","false","false"
"3RHLQY6EEAVOBPYJP8NSWAERSAZ4D3","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","3DL65MZB8V6ZKJMR4L9WAA3Q0Z3EC6","A3H053LJO46MIX","Approved","Wed Jan 03 12:35:45 PST 2024","Wed Jan 03 12:36:49 PST 2024","Sat Jan 06 12:36:49 PST 2024","Thu Jan 04 09:52:17 PST 2024","","","64","100% (22/22)","0% (0/0)","0% (0/0)","English","Write a function to find the first adverb and their positions in a given sentence.","Japanese","与えられた文内の最初の副詞とその位置を検索する関数を作成します。","true","false","false"
"3UUSLRKAV2ULUCG2R6LZZMY1JCP7DQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","34X6J5FLPBPBP0I2N4LIRV5Z9M0QJ8","A2DPDAA7UKCGSH","Approved","Wed Jan 03 12:37:55 PST 2024","Wed Jan 03 12:40:10 PST 2024","Sat Jan 06 12:40:10 PST 2024","Thu Jan 04 09:52:28 PST 2024","","","135","100% (9/9)","0% (0/0)","0% (0/0)","English","Write a python function to check whether the given number can be represented as the difference of two squares or not.","Japanese","指定された数値が 2 つの平方の差として表現できるかどうかを確認する Python 関数を作成します。","false","false","true"
"3UUSLRKAV2ULUCG2R6LZZMY1JCP7DQ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:49 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:49 PST 2024","","","3VE8AYVF84OPEUWAIKDXQ6S7M9Y8FD","A2QOS7KA81ZSLS","Approved","Wed Jan 03 13:37:31 PST 2024","Wed Jan 03 13:44:09 PST 2024","Sat Jan 06 13:44:09 PST 2024","Thu Jan 04 09:52:28 PST 2024","","","398","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a python function to check whether the given number can be represented as the difference of two squares or not.","Japanese","指定された数値が 2 つの平方の差として表現できるかどうかを確認する Python 関数を作成します。","true","false","false"
"3FCO4VKO0L4QMIU2N1WJ54GMJOQ7EJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","3IAS3U3I0X7OFYI5X1I0XPOJLBD2BL","A1QUN55HKPGNVT","Approved","Wed Jan 03 12:35:51 PST 2024","Wed Jan 03 12:39:02 PST 2024","Sat Jan 06 12:39:02 PST 2024","Thu Jan 04 09:51:57 PST 2024","","","191","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a function to check whether it follows the sequence given in the patterns array.","Japanese","パターン配列で指定されたシーケンスに従っているかどうかを確認する関数を作成します。","true","false","false"
"3FCO4VKO0L4QMIU2N1WJ54GMJOQ7EJ","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","3QJOXOW4X1ICT5YIHA3AD682UD7EMO","A3T09ILP3LDAKP","Approved","Wed Jan 03 13:36:29 PST 2024","Wed Jan 03 14:12:42 PST 2024","Sat Jan 06 14:12:42 PST 2024","Thu Jan 04 09:51:57 PST 2024","","","2173","100% (16/16)","0% (0/0)","0% (0/0)","English","Write a function to check whether it follows the sequence given in the patterns array.","Japanese","パターン配列で指定されたシーケンスに従っているかどうかを確認する関数を作成します。","false","false","true"
"3SZYX62S6XRQQZ19C03G1AA96VR75I","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","3WT783CTPT81DGA7UU7692X5X2QCB4","A37A7NS9PO52EB","Approved","Wed Jan 03 12:38:49 PST 2024","Wed Jan 03 12:41:25 PST 2024","Sat Jan 06 12:41:25 PST 2024","Thu Jan 04 09:52:20 PST 2024","","","156","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a function to find the surface area of a cube of a given size.","Japanese","指定されたサイズの立方体の表面積を求める関数を作成します。","false","true","false"
"3SZYX62S6XRQQZ19C03G1AA96VR75I","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:41 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:41 PST 2024","","","3VHHR074HL87E81NUQOP7J1W8LD7LT","A1GVBR0MBY02ND","Approved","Wed Jan 03 12:35:47 PST 2024","Wed Jan 03 12:51:02 PST 2024","Sat Jan 06 12:51:02 PST 2024","Thu Jan 04 09:52:20 PST 2024","","","915","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a function to find the surface area of a cube of a given size.","Japanese","指定されたサイズの立方体の表面積を求める関数を作成します。","true","false","false"
"3SV8KD29MLJCSSSI2IZ5UJMQDEYZKM","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3JAOYWH7V0VBSRPG9NM9LFS23B19L7","A1K8GB1TL6FQUM","Approved","Wed Jan 03 12:35:45 PST 2024","Wed Jan 03 12:41:12 PST 2024","Sat Jan 06 12:41:12 PST 2024","Thu Jan 04 09:52:20 PST 2024","","","327","100% (16/16)","0% (0/0)","0% (0/0)","English","Write a function to find the ration of positive numbers in an array of integers.","Japanese","整数の配列内の正の数の比率を求める関数を作成します。","false","true","false"
"3SV8KD29MLJCSSSI2IZ5UJMQDEYZKM","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3TXD01ZLDM8DEB6Y16IJVUD5UAFU4P","A3D1ERF69OZPBA","Approved","Wed Jan 03 12:35:47 PST 2024","Wed Jan 03 12:50:58 PST 2024","Sat Jan 06 12:50:58 PST 2024","Thu Jan 04 09:52:20 PST 2024","","","911","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a function to find the ration of positive numbers in an array of integers.","Japanese","整数の配列内の正の数の比率を求める関数を作成します。","true","false","false"
"3X878VYTJV9ISWUYICGPNM1MVP57F1","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","3VNXK88KKU9EOW1ANROF8OQ4U93V9C","AL29AVTJTQ3Y","Approved","Wed Jan 03 12:37:14 PST 2024","Wed Jan 03 12:37:50 PST 2024","Sat Jan 06 12:37:50 PST 2024","Thu Jan 04 09:52:33 PST 2024","","","36","100% (30/30)","0% (0/0)","0% (0/0)","English","Write a function to find tuples which have all elements divisible by k from the given list of tuples.","Japanese","指定されたタプルのリストから、k で割り切れるすべての要素を持つタプルを見つける関数を作成します。","false","false","true"
"3X878VYTJV9ISWUYICGPNM1MVP57F1","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","337RC3OW0NT9PY2JCOR5DXHZU3KVL9","A1P7RQSN2LXP9P","Approved","Wed Jan 03 12:37:38 PST 2024","Wed Jan 03 12:38:15 PST 2024","Sat Jan 06 12:38:15 PST 2024","Thu Jan 04 09:52:33 PST 2024","","","37","100% (12/12)","0% (0/0)","0% (0/0)","English","Write a function to find tuples which have all elements divisible by k from the given list of tuples.","Japanese","指定されたタプルのリストから、k で割り切れるすべての要素を持つタプルを見つける関数を作成します。","true","false","false"
"3LXX8KJXQD0GCSVKWCXZOC16IGK9O1","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3YMTUJH0DA7YEYR911S9QYR3BW94T9","A19H7KOMN55AMU","Approved","Wed Jan 03 12:35:49 PST 2024","Wed Jan 03 12:37:32 PST 2024","Sat Jan 06 12:37:32 PST 2024","Thu Jan 04 09:52:03 PST 2024","","","103","100% (19/19)","0% (0/0)","0% (0/0)","English","Write a python function to find the largest negative number from the given list.","Japanese","指定されたリストから最大の負の数を見つける Python 関数を作成します。","false","false","true"
"3LXX8KJXQD0GCSVKWCXZOC16IGK9O1","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3PB5A5BD0DXRSGNMJZR9URWOC4R7GN","A17F57AXF8N79F","Approved","Wed Jan 03 12:35:46 PST 2024","Wed Jan 03 12:39:45 PST 2024","Sat Jan 06 12:39:45 PST 2024","Thu Jan 04 09:52:03 PST 2024","","","239","100% (27/27)","0% (0/0)","0% (0/0)","English","Write a python function to find the largest negative number from the given list.","Japanese","指定されたリストから最大の負の数を見つける Python 関数を作成します。","true","false","false"
"3D3B8GE8AJIYXS7LBCAEDC6WSLG9PI","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3B3WTRP3DTT5R538ZH446JTTXBA29B","A3GMI2TQ1ZA9LJ","Approved","Wed Jan 03 12:35:50 PST 2024","Wed Jan 03 12:49:21 PST 2024","Sat Jan 06 12:49:21 PST 2024","Thu Jan 04 09:51:49 PST 2024","","","811","100% (8/8)","0% (0/0)","0% (0/0)","English","Write a function to trim each tuple by k in the given tuple list.","Japanese","指定されたタプル リスト内の各タプルを k でトリミングする関数を作成します。","false","false","true"
"3D3B8GE8AJIYXS7LBCAEDC6WSLG9PI","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3FTF2T8WL99R3L1FD1TBUQ9I1I59W0","A2ZU9KJ93NORY2","Approved","Wed Jan 03 12:35:49 PST 2024","Wed Jan 03 12:50:29 PST 2024","Sat Jan 06 12:50:29 PST 2024","Thu Jan 04 09:51:49 PST 2024","","","880","100% (16/16)","0% (0/0)","0% (0/0)","English","Write a function to trim each tuple by k in the given tuple list.","Japanese","指定されたタプル リスト内の各タプルを k でトリミングする関数を作成します。","true","false","false"
"3PA41K45W4VUJ9JSWFCUZGFQXVRP7L","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","338JKRMM2OQNBEGVA8LBPIAFSCAHAN","A1SYLV0HQX2YZQ","Approved","Wed Jan 03 12:36:08 PST 2024","Wed Jan 03 12:38:33 PST 2024","Sat Jan 06 12:38:33 PST 2024","Thu Jan 04 09:52:13 PST 2024","","","145","100% (25/25)","0% (0/0)","0% (0/0)","English","Write a python function to find whether a number is divisible by 11.","Japanese","数値が 11 で割り切れるかどうかを調べる Python 関数を作成します。","false","false","true"
"3PA41K45W4VUJ9JSWFCUZGFQXVRP7L","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","3QAVNHZ3E4VPXAZL1T09HA3M9TJALN","ANLXKHVWIYJJ","Approved","Wed Jan 03 12:43:08 PST 2024","Wed Jan 03 12:46:39 PST 2024","Sat Jan 06 12:46:39 PST 2024","Thu Jan 04 09:52:13 PST 2024","","","211","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a python function to find whether a number is divisible by 11.","Japanese","数値が 11 で割り切れるかどうかを調べる Python 関数を作成します。","true","false","false"
"3CZH926SJT5T3VCJL3YC2SWCSM04EW","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","38F5OAUN5535SCIX359RFR8PR447HM","A24AR97B8LD8Z7","Approved","Wed Jan 03 12:35:46 PST 2024","Wed Jan 03 12:38:33 PST 2024","Sat Jan 06 12:38:33 PST 2024","Thu Jan 04 09:51:48 PST 2024","","","167","100% (17/17)","0% (0/0)","0% (0/0)","English","Write a function to perform index wise multiplication of tuple elements in the given two tuples.","Japanese","指定された 2 つのタプル内のタプル要素のインデックスごとの乗算を実行する関数を作成します。","false","false","true"
"3CZH926SJT5T3VCJL3YC2SWCSM04EW","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","39N5ACM9HWE1JC4E1FFG2W1M8L29P5","A3D1ERF69OZPBA","Approved","Wed Jan 03 12:35:46 PST 2024","Wed Jan 03 12:50:21 PST 2024","Sat Jan 06 12:50:21 PST 2024","Thu Jan 04 09:51:48 PST 2024","","","875","100% (13/13)","0% (0/0)","0% (0/0)","English","Write a function to perform index wise multiplication of tuple elements in the given two tuples.","Japanese","指定された 2 つのタプル内のタプル要素のインデックスごとの乗算を実行する関数を作成します。","true","false","false"
"3OJX0UFJ1GYBPXFHSY98NITV0289UE","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","3NPFYT4IZUVL7VTD1CV7OQ9CEX6GXR","A2TBVV0VEAHQJ","Approved","Wed Jan 03 12:36:03 PST 2024","Wed Jan 03 12:38:39 PST 2024","Sat Jan 06 12:38:39 PST 2024","Thu Jan 04 09:52:12 PST 2024","","","156","100% (11/11)","0% (0/0)","0% (0/0)","English","Write a python function to check whether the length of the word is odd or not.","Japanese","単語の長さが奇数かどうかを確認する Python 関数を作成します。","true","false","false"
"3OJX0UFJ1GYBPXFHSY98NITV0289UE","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:50 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:50 PST 2024","","","35L9RVQFC697QNUTGD22PJM9ZF2UHC","A3IMC0KOPZP789","Approved","Wed Jan 03 12:36:22 PST 2024","Wed Jan 03 12:39:19 PST 2024","Sat Jan 06 12:39:19 PST 2024","Thu Jan 04 09:52:12 PST 2024","","","177","100% (10/10)","0% (0/0)","0% (0/0)","English","Write a python function to check whether the length of the word is odd or not.","Japanese","単語の長さが奇数かどうかを確認する Python 関数を作成します。","false","false","true"
"3CIS7GGG7MASKT6Y09PUFWU6RZNUE8","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3ZAZR5XV0J9XVEDN08N9VK48O5BZCW","A1GVBR0MBY02ND","Approved","Wed Jan 03 12:35:45 PST 2024","Wed Jan 03 12:50:25 PST 2024","Sat Jan 06 12:50:25 PST 2024","Thu Jan 04 09:51:47 PST 2024","","","880","100% (15/15)","0% (0/0)","0% (0/0)","English","Write a python function to count the occurence of all elements of list in a tuple.","Japanese","タプル内のリストのすべての要素の出現をカウントする Python 関数を作成します。","true","false","false"
"3CIS7GGG7MASKT6Y09PUFWU6RZNUE8","3QY2P19FFZP8LVLPS68HA6FAEYYXNO","Rate the quality of a translation","Rate the quality of a translation","translation, quality, rating","$0.03","Wed Jan 03 12:35:42 PST 2024","2","BatchId:5172605;OriginalHitTemplateId:928390917;","3600","259200","Wed Jan 10 12:35:42 PST 2024","","","3IUZPWIU16YBKHK6HYK0KZNYCCGWKG","A4WQVX35SONQ9","Approved","Wed Jan 03 13:36:19 PST 2024","Wed Jan 03 13:37:00 PST 2024","Sat Jan 06 13:37:00 PST 2024","Thu Jan 04 09:51:47 PST 2024","","","41","100% (29/29)","0% (0/0)","0% (0/0)","English","Write a python function to count the occurence of all elements of list in a tuple.","Japanese","タプル内のリストのすべての要素の出現をカウントする Python 関数を作成します。","true","false","false"
