source_file,task_id,prompt,code,test_imports,test_list,gpt_result
Mike's Copy of Benchmark Questions Verification V2.ipynb,118,किसी स्ट्रिंग को स्पेस कैरेक्टर पर विभाजित स्ट्रिंग्स की सूची में बदलने के लिए एक फ़ंक्शन लिखें।,"def string_to_list(string): 
    lst = list(string.split("" "")) 
    return lst",[],"['assert string_to_list(""python programming"")==[\'python\',\'programming\']', 'assert string_to_list(""lists tuples strings"")==[\'lists\',\'tuples\',\'strings\']', 'assert string_to_list(""write a program"")==[\'write\',\'a\',\'program\']']","def split_string(string):
    divided_strings = string.split("" "")
    return divided_strings"
Mike's Copy of Benchmark Questions Verification V2.ipynb,119,उस तत्व को ढूंढने के लिए एक पायथन फ़ंक्शन लिखें जो क्रमबद्ध सरणी में केवल एक बार दिखाई देता है।,"def search(arr):
    n = len(arr)
    XOR = 0
    for i in range(n) :
        XOR = XOR ^ arr[i]
    return (XOR)",[],"['assert search([1,1,2,2,3]) == 3', 'assert search([1,1,3,3,4,4,5,5,7,7,8]) == 8', 'assert search([1,2,2,3,3,4,4]) == 1']","def find_unique_element(sorted_array):
    for i in range(len(sorted_array)):
        if i == 0 and sorted_array[i] != sorted_array[i+1]:
            return sorted_array[i]
        elif i == len(sorted_array) - 1 and sorted_array[i] != sorted_array[i-1]:
            return sorted_array[i]
        elif sorted_array[i] != sorted_array[i-1] and sorted_array[i] != sorted_array[i+1]:
            return sorted_array[i]"
Mike's Copy of Benchmark Questions Verification V2.ipynb,120,किसी दी गई सूची में टुपल्स के जोड़े में संख्याओं के बीच अधिकतम निरपेक्ष उत्पाद खोजने के लिए एक फ़ंक्शन लिखें।,"def max_product_tuple(list1):
    result_max = max([abs(x * y) for x, y in list1] )
    return result_max",[],"['assert max_product_tuple([(2, 7), (2, 6), (1, 8), (4, 9)] )==36', 'assert max_product_tuple([(10,20), (15,2), (5,10)] )==200', 'assert max_product_tuple([(11,44), (10,15), (20,5), (12, 9)] )==484']","def max_product(nums):
    if len(nums) < 2:
        return None"
Mike's Copy of Benchmark Questions Verification V2.ipynb,123,सभी सौहार्दपूर्ण संख्याओं को 1 से एक निर्दिष्ट संख्या तक जोड़ने के लिए एक फ़ंक्शन लिखें।,"def amicable_numbers_sum(limit):
    if not isinstance(limit, int):
        return ""Input is not an integer!""
    if limit < 1:
        return ""Input must be bigger than 0!""
    amicables = set()
    for num in range(2, limit+1):
        if num in amicables:
            continue
        sum_fact = sum([fact for fact in range(1, num) if num % fact == 0])
        sum_fact2 = sum([fact for fact in range(1, sum_fact) if sum_fact % fact == 0])
        if num == sum_fact2 and num != sum_fact:
            amicables.add(num)
            amicables.add(sum_fact2)
    return sum(amicables)",[],"['assert amicable_numbers_sum(999)==504', 'assert amicable_numbers_sum(9999)==31626', 'assert amicable_numbers_sum(99)==0']","def sum_of_multiples(n, limit):
    sum = 0
    for i in range(limit):
        if i % n == 0:
            sum += i
    return sum"
Mike's Copy of Benchmark Questions Verification V2.ipynb,124,किसी सम्मिश्र संख्या का कोण प्राप्त करने के लिए एक फ़ंक्शन लिखें।,"import cmath
def angle_complex(a,b):
  cn=complex(a,b)
  angle=cmath.phase(a+b)
  return angle",['import math'],"['assert math.isclose(angle_complex(0,1j), 1.5707963267948966, rel_tol=0.001)', 'assert math.isclose(angle_complex(2,1j), 0.4636476090008061, rel_tol=0.001)', 'assert math.isclose(angle_complex(0,2j), 1.5707963267948966, rel_tol=0.001)']","def get_angle(angle_type, number):
    if angle_type == ""degrees"":
        return number % 360
    elif angle_type == ""radians"":
        return number % (2 * math.pi)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,125,दी गई बाइनरी स्ट्रिंग के किसी उप-स्ट्रिंग में 0s की संख्या और 1s की संख्या के बीच अधिकतम अंतर जानने के लिए एक फ़ंक्शन लिखें।,"def find_length(string): 
	n = len(string)
	current_sum = 0
	max_sum = 0
	for i in range(n): 
		current_sum += (1 if string[i] == '0' else -1) 
		if current_sum < 0: 
			current_sum = 0
		max_sum = max(current_sum, max_sum) 
	return max_sum if max_sum else 0",[],"['assert find_length(""11000010001"") == 6', 'assert find_length(""10111"") == 1', 'assert find_length(""11011101100101"") == 2']","def max_difference(substring):
    count_0 = substring.count('0')
    count_1 = substring.count('1')
    return abs(count_0 - count_1)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,126,दो दी गई संख्याओं के उभयनिष्ठ भाजक का योग ज्ञात करने के लिए एक पायथन फ़ंक्शन लिखें।,"def sum(a,b): 
    sum = 0
    for i in range (1,min(a,b)): 
        if (a % i == 0 and b % i == 0): 
            sum += i 
    return sum",[],"['assert sum(10,15) == 6', 'assert sum(100,150) == 93', 'assert sum(4,6) == 3']","def sum_of_multiples(a, b, n):
    multiples = []
    for i in range(n):
        if i % a == 0 or i % b == 0:
            multiples.append(i)
    return sum(multiples)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,127,दो पूर्णांकों को गुणा करने के लिए एक फ़ंक्शन लिखें।,"def multiply_int(x, y):
    if y < 0:
        return -multiply_int(x, -y)
    elif y == 0:
        return 0
    elif y == 1:
        return x
    else:
        return x + multiply_int(x, y - 1)",[],"['assert multiply_int(10,20)==200', 'assert multiply_int(5,10)==50', 'assert multiply_int(4,8)==32']","def multiply(a, b):
    return a * b"
Mike's Copy of Benchmark Questions Verification V2.ipynb,128,शब्दों की दी गई सूची से n वर्णों से अधिक लंबे शब्दों को खोजने के लिए एक फ़ंक्शन लिखें।,"def long_words(n, str):
    word_len = []
    txt = str.split("" "")
    for x in txt:
        if len(x) > n:
            word_len.append(x)
    return word_len	",[],"['assert long_words(3,""python is a programming language"")==[\'python\',\'programming\',\'language\']', 'assert long_words(2,""writing a program"")==[\'writing\',\'program\']', 'assert long_words(5,""sorting list"")==[\'sorting\']']","def find_long_words(words, n):
    long_words = []
    for word in words:
        if len(word) > n:
            long_words.append(word)
    return long_words"
Mike's Copy of Benchmark Questions Verification V2.ipynb,129,यह गणना करने के लिए एक फ़ंक्शन लिखें कि मैट्रिक्स एक जादुई वर्ग है या नहीं।,"def magic_square_test(my_matrix):
    iSize = len(my_matrix[0])
    sum_list = []
    sum_list.extend([sum (lines) for lines in my_matrix])   
    for col in range(iSize):
        sum_list.append(sum(row[col] for row in my_matrix))
    result1 = 0
    for i in range(0,iSize):
        result1 +=my_matrix[i][i]
    sum_list.append(result1)      
    result2 = 0
    for i in range(iSize-1,-1,-1):
        result2 +=my_matrix[i][i]
    sum_list.append(result2)
    if len(set(sum_list))>1:
        return False
    return True",[],"['assert magic_square_test([[7, 12, 1, 14], [2, 13, 8, 11], [16, 3, 10, 5], [9, 6, 15, 4]])==True', 'assert magic_square_test([[2, 7, 6], [9, 5, 1], [4, 3, 8]])==True', 'assert magic_square_test([[2, 7, 6], [9, 5, 1], [4, 3, 7]])==False']","def is_magic_square(matrix):
    # Get the size of the matrix
    n = len(matrix)
    
    # Calculate the sum of the first row
    target_sum = sum(matrix[0])
    
    # Check if the sum of every row is equal to the target sum
    for i in range(1, n):
        if sum(matrix[i]) != target_sum:
            return False
    
    # Check if the sum of every column is equal to the target sum
    for j in range(n):
        column_sum = 0
        for i in range(n):
            column_sum += matrix[i][j]
        if column_sum != target_sum:
            return False
    
    # Check if the sum of the main diagonal is equal to the target sum
    diagonal_sum = 0
    for i in range(n):
        diagonal_sum += matrix[i][i]
    if diagonal_sum != target_sum:
        return False
    
    # Check if the sum of the secondary diagonal is equal to the target sum
    diagonal_sum = 0
    for i in range(n):
        diagonal_sum += matrix[i][n-i-1]
    if diagonal_sum != target_sum:
        return False
    
    # If all checks pass, the matrix is a magic square
    return True"
Mike's Copy of Benchmark Questions Verification V2.ipynb,130,किसी दी गई सूची में अधिकतम आवृत्ति वाले आइटम को खोजने के लिए एक फ़ंक्शन लिखें।,"from collections import defaultdict
def max_occurrences(nums):
    dict = defaultdict(int)
    for i in nums:
        dict[i] += 1
    result = max(dict.items(), key=lambda x: x[1]) 
    return result[0]",[],"['assert max_occurrences([2,3,8,4,7,9,8,2,6,5,1,6,1,2,3,2,4,6,9,1,2])==2', 'assert max_occurrences([2,3,8,4,7,9,8,7,9,15,14,10,12,13,16,18])==8', 'assert max_occurrences([10,20,20,30,40,90,80,50,30,20,50,10])==20']","def find_max_frequency(items):
    max_frequency = 0
    max_item = None
    
    frequency = {}
    for item in items:
        frequency[item] = frequency.get(item, 0) + 1
        if frequency[item] > max_frequency:
            max_frequency = frequency[item]
            max_item = item
    
    return max_item"
Mike's Copy of Benchmark Questions Verification V2.ipynb,131,किसी दिए गए स्ट्रिंग के केवल स्वरों को उलटने के लिए एक पायथन फ़ंक्शन लिखें (जहां y स्वर नहीं है)।,"def reverse_vowels(str1):
	vowels = """"
	for char in str1:
		if char in ""aeiouAEIOU"":
			vowels += char
	result_string = """"
	for char in str1:
		if char in ""aeiouAEIOU"":
			result_string += vowels[-1]
			vowels = vowels[:-1]
		else:
			result_string += char
	return result_string",[],"['assert reverse_vowels(""Python"") == ""Python""', 'assert reverse_vowels(""USA"") == ""ASU""', 'assert reverse_vowels(""ab"") == ""ab""']","def reverse_vowels(string):
    vowels = ['a', 'e', 'i', 'o', 'u', 'A', 'E', 'I', 'O', 'U']
    string = list(string)
    vowels_list = []
    indices = []
    
    # Find all vowels in the string and their indices
    for i in range(len(string)):
        if string[i] in vowels:
            vowels_list.append(string[i])
            indices.append(i)
    
    # Reverse the vowels list
    vowels_list = vowels_list[::-1]
    
    # Replace the vowels in the string with the reversed vowels
    for i in range(len(vowels_list)):
        string[indices[i]] = vowels_list[i]
    
    # Convert the string back to a string and return it
    return ''.join(string)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,132,टुपल को स्ट्रिंग में बदलने के लिए एक फ़ंक्शन लिखें।,"def tup_string(tup1):
  str =  ''.join(tup1)
  return str",[],"['assert tup_string((\'e\', \'x\', \'e\', \'r\', \'c\', \'i\', \'s\', \'e\', \'s\'))==(""exercises"")', 'assert tup_string((\'p\',\'y\',\'t\',\'h\',\'o\',\'n\'))==(""python"")', 'assert tup_string((\'p\',\'r\',\'o\',\'g\',\'r\',\'a\',\'m\'))==(""program"")']","def tuple_to_string(tuple_val):
    return str(tuple_val)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,133,संख्याओं की दी गई सूची की ऋणात्मक संख्याओं के योग की गणना करने के लिए एक फ़ंक्शन लिखें।,"def sum_negativenum(nums):
  sum_negativenum = list(filter(lambda nums:nums<0,nums))
  return sum(sum_negativenum)",[],"['assert sum_negativenum([2, 4, -6, -9, 11, -12, 14, -5, 17])==-32', 'assert sum_negativenum([10,15,-14,13,-18,12,-20])==-52', 'assert sum_negativenum([19, -65, 57, 39, 152,-639, 121, 44, 90, -190])==-894']","def sum_negative_numbers(numbers):
    sum_negative = 0
    for num in numbers:
        if num < 0:
            sum_negative += num
    return sum_negative"
Mike's Copy of Benchmark Questions Verification V2.ipynb,135,nवीं षट्कोणीय संख्या ज्ञात करने के लिए एक फ़ंक्शन लिखें।,"def hexagonal_num(n): 
	return n*(2*n - 1) ",[],"['assert hexagonal_num(10) == 190', 'assert hexagonal_num(5) == 45', 'assert hexagonal_num(7) == 91']","def is_hexagonal(n):
    if n <= 0:
        return False
    sqrt = (math.sqrt(8 * n + 1) + 1) / 4
    return sqrt == int(sqrt)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,137,पूर्णांकों की किसी सारणी में शून्य से गैर-शून्य का अनुपात ज्ञात करने के लिए एक फ़ंक्शन लिखें।,"from array import array
def zero_count(nums):
    n = len(nums)
    n1 = 0
    for x in nums:
        if x == 0:
            n1 += 1
        else:
          None
    return n1/(n-n1)",['import math'],"['assert math.isclose(zero_count([0, 1, 2, -1, -5, 6, 0, -3, -2, 3, 4, 6, 8]), 0.181818, rel_tol=0.001)', 'assert math.isclose(zero_count([2, 1, 2, -1, -5, 6, 4, -3, -2, 3, 4, 6, 8]), 0.00, rel_tol=0.001)', 'assert math.isclose(zero_count([2, 4, -6, -9, 11, -12, 14, -5, 17]), 0.00, rel_tol=0.001)']","def ratio_of_nonzero(numbers):
    count_nonzero = 0
    count_zero = 0
    for num in numbers:
        if num != 0:
            count_nonzero += 1
        else:
            count_zero += 1
    if count_zero == 0:
        return ""Cannot divide by zero.""
    else:
        return count_nonzero / count_zero"
Mike's Copy of Benchmark Questions Verification V2.ipynb,138,यह जांचने के लिए एक पायथन फ़ंक्शन लिखें कि क्या दी गई संख्या को 2 की गैर-शून्य शक्तियों के योग के रूप में दर्शाया जा सकता है या नहीं।,"def is_Sum_Of_Powers_Of_Two(n): 
    if (n % 2 == 1): 
        return False
    else: 
        return True",[],"['assert is_Sum_Of_Powers_Of_Two(10) == True', 'assert is_Sum_Of_Powers_Of_Two(7) == False', 'assert is_Sum_Of_Powers_Of_Two(14) == True']","def is_power_of_two(n):
    if n <= 0:
        return False
    return (n & (n - 1)) == 0"
Mike's Copy of Benchmark Questions Verification V2.ipynb,139,वृत्त की परिधि ज्ञात करने के लिए एक फ़ंक्शन लिखें।,"def circle_circumference(r):
  perimeter=2*3.1415*r
  return perimeter",['import math'],"['assert math.isclose(circle_circumference(10), 62.830000000000005, rel_tol=0.001)', 'assert math.isclose(circle_circumference(5), 31.415000000000003, rel_tol=0.001)', 'assert math.isclose(circle_circumference(4), 25.132, rel_tol=0.001)']","def calculate_circumference(radius):
    circumference = 2 * math.pi * radius
    return circumference"
Mike's Copy of Benchmark Questions Verification V2.ipynb,140,सूचियों की सूची को संख्याओं के एकल सेट में समतल करने के लिए एक फ़ंक्शन लिखें।,"def extract_singly(test_list):
  res = []
  temp = set()
  for inner in test_list:
    for ele in inner:
      if not ele in temp:
        temp.add(ele)
        res.append(ele)
  return (res) ",[],"['assert set(extract_singly([(3, 4, 5), (4, 5, 7), (1, 4)])) == set([3, 4, 5, 7, 1])', 'assert set(extract_singly([(1, 2, 3), (4, 2, 3), (7, 8)])) == set([1, 2, 3, 4, 7, 8])', 'assert set(extract_singly([(7, 8, 9), (10, 11, 12), (10, 11)])) == set([7, 8, 9, 10, 11, 12])']","def flatten_lists(lists):
    flattened_set = set()
    for lst in lists:
        for num in lst:
            flattened_set.add(num)
    return flattened_set"
Mike's Copy of Benchmark Questions Verification V2.ipynb,141,तत्वों की सूची को क्रमबद्ध करने के लिए एक फ़ंक्शन लिखें।,"def pancake_sort(nums):
    arr_len = len(nums)
    while arr_len > 1:
        mi = nums.index(max(nums[0:arr_len]))
        nums = nums[mi::-1] + nums[mi+1:len(nums)]
        nums = nums[arr_len-1::-1] + nums[arr_len:len(nums)]
        arr_len -= 1
    return nums",[],"['assert pancake_sort([15, 79, 25, 38, 69]) == [15, 25, 38, 69, 79]', 'assert pancake_sort([98, 12, 54, 36, 85]) == [12, 36, 54, 85, 98]', 'assert pancake_sort([41, 42, 32, 12, 23]) == [12, 23, 32, 41, 42]']","def sort_elements(elements):
    return sorted(elements)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,142,दी गई तीन सूचियों की एक ही स्थिति में समान संख्या वाले आइटमों को गिनने के लिए एक फ़ंक्शन लिखें।,"def count_samepair(list1,list2,list3):
    result = sum(m == n == o for m, n, o in zip(list1,list2,list3))
    return result",[],"['assert count_samepair([1,2,3,4,5,6,7,8],[2,2,3,1,2,6,7,9],[2,1,3,1,2,6,7,9])==3', 'assert count_samepair([1,2,3,4,5,6,7,8],[2,2,3,1,2,6,7,8],[2,1,3,1,2,6,7,8])==4', 'assert count_samepair([1,2,3,4,2,6,7,8],[2,2,3,1,2,6,7,8],[2,1,3,1,2,6,7,8])==5']","def count_matching_items(list1, list2, list3):
    count = 0
    for item1 in list1:
        if item1 in list2 and item1 in list3:
            count += 1
    return count"
Mike's Copy of Benchmark Questions Verification V2.ipynb,143,दिए गए टुपल में मौजूद सूचियों की संख्या ज्ञात करने के लिए एक फ़ंक्शन लिखें।,"def find_lists(Input): 
	if isinstance(Input, list): 
		return 1
	else: 
		return len(Input) ",[],"['assert find_lists(([1, 2, 3, 4], [5, 6, 7, 8])) == 2', 'assert find_lists(([1, 2], [3, 4], [5, 6]))  == 3', 'assert find_lists(([9, 8, 7, 6, 5, 4, 3, 2, 1])) == 1']","def count_tuples(tuples):
    return len(tuples)"
Mike's Copy of Benchmark Questions Verification V2.ipynb,145,किसी दिए गए सरणी में किन्हीं दो तत्वों के बीच अधिकतम अंतर जानने के लिए एक पायथन फ़ंक्शन लिखें।,"def max_Abs_Diff(arr): 
    n = len(arr)
    minEle = arr[0] 
    maxEle = arr[0] 
    for i in range(1, n): 
        minEle = min(minEle,arr[i]) 
        maxEle = max(maxEle,arr[i]) 
    return (maxEle - minEle) ",[],"['assert max_Abs_Diff((2,1,5,3)) == 4', 'assert max_Abs_Diff((9,3,2,5,1)) == 8', 'assert max_Abs_Diff((3,2,1)) == 2']","def max_difference(arr):
    if len(arr) < 2:
        return None"
Benchmark Questions Verification V2.ipynb,160,"एक फ़ंक्शन लिखें जो पूर्णांक x और y लौटाता है जो ax + by = n को टुपल के रूप में संतुष्ट करता है, या यदि कोई समाधान मौजूद नहीं है तो कोई नहीं लौटाता है।","def find_solution(a, b, n):
	i = 0
	while i * a <= n:
		if (n - (i * a)) % b == 0: 
			return (i, (n - (i * a)) // b)
		i = i + 1
	return None",[],"['assert find_solution(2, 3, 7) == (2, 1)', 'assert find_solution(4, 2, 7) == None', 'assert find_solution(1, 13, 17) == (4, 1)']","def linear_diophantine(a, b, n):
    if b == 0:
        if n % a == 0:
            return (n//a, 0)
        else:
            return None
    else:
        for x in range(n//a + 1):
            if (n - a*x) % b == 0:
                y = (n - a*x) // b
                return (x, y)
        return None"
Benchmark Questions Verification V2.ipynb,161,किसी दी गई सूची से किसी अन्य सूची में मौजूद सभी तत्वों को हटाने के लिए एक फ़ंक्शन लिखें।,"def remove_elements(list1, list2):
    result = [x for x in list1 if x not in list2]
    return result",[],"['assert remove_elements([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [2, 4, 6, 8]) == [1, 3, 5, 7, 9, 10]', 'assert remove_elements([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 3, 5, 7]) == [2, 4, 6, 8, 9, 10]', 'assert remove_elements([1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [5, 7]) == [1, 2, 3, 4, 6, 8, 9, 10]']","def remove_all_elements(list_to_modify, elements_to_remove):
    for element in elements_to_remove:
        while element in list_to_modify:
            list_to_modify.remove(element)"
Benchmark Questions Verification V2.ipynb,162,"i=0 से n // 2 तक के योग (n - 2*i) की गणना करने के लिए एक फ़ंक्शन लिखें, उदाहरण के लिए n + (n-2) + (n-4)... (nx =&lt; 0 तक)।","def sum_series(n):
  if n < 1:
    return 0
  else:
    return n + sum_series(n - 2)",[],"['assert sum_series(6) == 12', 'assert sum_series(10) == 30', 'assert sum_series(9) == 25']","def sum_of_series(n):
    series_sum = 0
    for i in range(n // 2):
        series_sum += n - 2*i
    return series_sum"
Benchmark Questions Verification V2.ipynb,163,एक नियमित बहुभुज की लंबाई और भुजाओं की संख्या को देखते हुए उसके क्षेत्रफल की गणना करने के लिए एक फ़ंक्शन लिखें।,"from math import tan, pi
def area_polygon(s, l):
  area = s * (l ** 2) / (4 * tan(pi / s))
  return area",['import math'],"['assert math.isclose(area_polygon(4, 20), 400., rel_tol=0.001)', 'assert math.isclose(area_polygon(10, 15), 1731.197, rel_tol=0.001)', 'assert math.isclose(area_polygon(9, 7), 302.909, rel_tol=0.001)']","def calculate_area_regular_polygon(n, length):
    apothem = length / (2 * math.tan(math.radians(180 / n)))
    area = (1 / 2) * apothem * length * n
    return area"
Benchmark Questions Verification V2.ipynb,164,यह निर्धारित करने के लिए एक फ़ंक्शन लिखें कि क्या दो पूर्णांकों के विभाजकों का योग समान है।,"import math 
def div_sum(n): 
  total = 1
  i = 2

  while i * i <= n:
    if (n % i == 0):
      total = (total + i + math.floor(n / i))
    i += 1

  return total

def are_equivalent(num1, num2): 
    return div_sum(num1) == div_sum(num2); ",[],"['assert are_equivalent(36, 57) == False', 'assert are_equivalent(2, 4) == False', 'assert are_equivalent(23, 47) == True']","def sum_of_divisors_equal(n1, n2):
    divisors1 = get_divisors(n1)
    divisors2 = get_divisors(n2)
    sum1 = sum(divisors1)
    sum2 = sum(divisors2)
    return sum1 == sum2"
Benchmark Questions Verification V2.ipynb,165,एक स्ट्रिंग में वर्णों की संख्या की गणना करने के लिए एक फ़ंक्शन लिखें जो स्ट्रिंग में अंग्रेजी वर्णमाला (केस असंवेदनशील) के समान स्थान पर होते हैं।,"def count_char_position(str1): 
    count_chars = 0
    for i in range(len(str1)):
        if ((i == ord(str1[i]) - ord('A')) or 
            (i == ord(str1[i]) - ord('a'))): 
            count_chars += 1
    return count_chars ",[],"['assert count_char_position(""xbcefg"") == 2', 'assert count_char_position(""ABcED"") == 3', 'assert count_char_position(""AbgdeF"") == 5']","def count_english_characters(string):
    count = 0
    for char in string:
        if char.isalpha() and char.isascii():
            count += 1
    return count"
Benchmark Questions Verification V2.ipynb,166,एक फ़ंक्शन लिखें जो किसी सूची में पूर्णांकों के जोड़े की संख्या को सम संख्या में गिनता है।,"def find_even_pair(A): 
  count = 0
  for i in range(0, len(A)): 
    for j in range(i+1, len(A)): 
        if ((A[i] ^ A[j]) % 2 == 0): 
          count += 1

  return count",[],"['assert find_even_pair([5, 4, 7, 2, 1]) == 4', 'assert find_even_pair([7, 2, 8, 1, 0, 5, 11]) == 9', 'assert find_even_pair([1, 2, 3]) == 1']","def count_even_numbers(numbers):
    count = 0
    for num in numbers:
        if num % 2 == 0:
            count += 1
    return count"
Benchmark Questions Verification V2.ipynb,167,n से अधिक या उसके बराबर 2 की सबसे छोटी शक्ति ज्ञात करने के लिए एक पायथन फ़ंक्शन लिखें।,"def next_power_of_2(n): 
  if n and not n & (n - 1):
    return n

  count = 0
  while n != 0: 
    n >>= 1
    count += 1

  return 1 << count; ",[],"['assert next_power_of_2(0) == 1', 'assert next_power_of_2(5) == 8', 'assert next_power_of_2(17) == 32']","def smallest_power_of_two(n):
    power = 0
    while 2 ** power < n:
        power += 1
    return 2 ** power"
Benchmark Questions Verification V2.ipynb,168,किसी दी गई सूची में किसी संख्या के घटित होने की संख्या गिनने के लिए एक फ़ंक्शन लिखें।,"def frequency(a,x): 
    count = 0  
    for i in a: 
      if i == x: 
        count += 1

    return count ",[],"['assert frequency([1,2,3], 4) == 0', 'assert frequency([1,2,2,3,3,3,4], 3) == 3', 'assert frequency([0,1,2,3,1,2], 1) == 2']","def count_occurrences(lst, target):
    count = 0
    for num in lst:
        if num == target:
            count += 1
    return count"
Benchmark Questions Verification V2.ipynb,170,दो सूचकांकों द्वारा निर्दिष्ट सीमा के भीतर किसी सूची में संख्याओं का योग ज्ञात करने के लिए एक फ़ंक्शन लिखें।,"def sum_range_list(list1, m, n):                                                                                                                                                                                                
    sum_range = 0                                                                                                                                                                                                         
    for i in range(m, n+1, 1):                                                                                                                                                                                        
        sum_range += list1[i]                                                                                                                                                                                                  
    return sum_range   ",[],"['assert sum_range_list([2,1,5,6,8,3,4,9,10,11,8,12], 8, 10) == 29', 'assert sum_range_list([2,1,5,6,8,3,4,9,10,11,8,12], 5, 7) == 16', 'assert sum_range_list([2,1,5,6,8,3,4,9,10,11,8,12], 7, 10) == 38']","def sum_between_indices(lst, start_index, end_index):
    return sum(lst[start_index:end_index+1])"
Benchmark Questions Verification V2.ipynb,171,एक नियमित पंचभुज की भुजाओं की लंबाई से उसका परिमाप ज्ञात करने के लिए एक फ़ंक्शन लिखें।,"import math
def perimeter_pentagon(a):
  perimeter=(5*a)
  return perimeter",[],"['assert perimeter_pentagon(5) == 25', 'assert perimeter_pentagon(10) == 50', 'assert perimeter_pentagon(15) == 75']","def calculate_perimeter(side_length):
    return 5 * side_length"
Benchmark Questions Verification V2.ipynb,172,किसी दिए गए स्ट्रिंग में स्ट्रिंग &#39;std&#39; की घटनाओं की संख्या गिनने के लिए एक फ़ंक्शन लिखें।,"def count_occurance(s):
  count = 0
  for i in range(len(s) - 2):
    if (s[i] == 's' and s[i+1] == 't' and s[i+2] == 'd'):
      count = count + 1
  return count",[],"['assert count_occurance(""letstdlenstdporstd"") == 3', 'assert count_occurance(""truststdsolensporsd"") == 1', 'assert count_occurance(""makestdsostdworthit"") == 2', 'assert count_occurance(""stds"") == 1', 'assert count_occurance("""") == 0']","def count_occurrences(string, substring):
    count = 0
    index = 0
    while index < len(string):
        if string[index:index+len(substring)] == substring:
            count += 1
            index += len(substring)
        else:
            index += 1
    return count"
Benchmark Questions Verification V2.ipynb,222,यह जांचने के लिए एक फ़ंक्शन लिखें कि टुपल में सभी तत्वों का डेटा प्रकार समान है या नहीं।,"def check_type(test_tuple):
  res = True
  for ele in test_tuple:
    if not isinstance(ele, type(test_tuple[0])):
      res = False
      break
  return (res) ",[],"['assert check_type((5, 6, 7, 3, 5, 6) ) == True', 'assert check_type((1, 2, ""4"") ) == False', 'assert check_type((3, 2, 1, 4, 5) ) == True']","def are_all_same_type(tuple):
    if len(tuple) == 0:
        return True
    type = type(tuple[0])
    for item in tuple:
        if type(item) is not type:
            return False
    return True"
Benchmark Questions Verification V2.ipynb,223,"एक फ़ंक्शन लिखें जो एक क्रमबद्ध सरणी, उसकी लंबाई (एन), और एक तत्व लेता है और लौटाता है कि तत्व दिए गए क्रमबद्ध सरणी में बहुमत तत्व है या नहीं। (बहुसंख्यक तत्व वह तत्व है जो n/2 बार से अधिक होता है।)","def is_majority(arr, n, x):
	i = binary_search(arr, 0, n-1, x)
	if i == -1:
		return False
	if ((i + n//2) <= (n -1)) and arr[i + n//2] == x:
		return True
	else:
		return False
def binary_search(arr, low, high, x):
	if high >= low:
		mid = (low + high)//2 
		if (mid == 0 or x > arr[mid-1]) and (arr[mid] == x):
			return mid
		elif x > arr[mid]:
			return binary_search(arr, (mid + 1), high, x)
		else:
			return binary_search(arr, low, (mid -1), x)
	return -1",[],"['assert is_majority([1, 2, 3, 3, 3, 3, 10], 7, 3) == True', 'assert is_majority([1, 1, 2, 4, 4, 4, 6, 6], 8, 4) == False', 'assert is_majority([1, 1, 1, 2, 2], 5, 1) == True', 'assert is_majority([1, 1, 2, 2], 5, 1) == False']","def is_majority_element(arr, n, element):
    count = 0
    for num in arr:
        if num == element:
            count += 1
    if count > n / 2:
        return True
    else:
        return False"
Benchmark Questions Verification V2.ipynb,224,किसी दिए गए नंबर में सेट बिट्स (मान 1 के साथ बाइनरी अंक) की संख्या गिनने के लिए एक पायथन फ़ंक्शन लिखें।,"def count_Set_Bits(n): 
    count = 0
    while (n): 
        count += n & 1
        n >>= 1
    return count ",[],"['assert count_Set_Bits(2) == 1', 'assert count_Set_Bits(4) == 1', 'assert count_Set_Bits(6) == 2']","def count_set_bits(n):
    count = 0
    while n > 0:
        count += n & 1
        n = n >> 1
    return count"
Benchmark Questions Verification V2.ipynb,226,किसी दिए गए स्ट्रिंग के विषम सूचकांक मान वाले वर्णों को हटाने के लिए एक पायथन फ़ंक्शन लिखें।,"def odd_values_string(str):
  result = """" 
  for i in range(len(str)):
    if i % 2 == 0:
      result = result + str[i]
  return result",[],"[""assert odd_values_string('abcdef') == 'ace'"", ""assert odd_values_string('python') == 'pto'"", ""assert odd_values_string('data') == 'dt'"", ""assert odd_values_string('lambs') == 'lms'""]","def remove_characters_with_odd_indices(string):
    result = """"
    for i in range(len(string)):
        if i % 2 == 0:
            result += string[i]
    return result"
